filename	weight
Y-50jQAjJC9A.wav	0.0007189
Y-51CA8BX7gU.wav	0.0004023
Y-54h8xwM0Q4.wav	0.0004023
Y-574Zi5ta6g.wav	0.002268
Y-57EP-Yyt4s.wav	0.001828
Y-57TcR0ABRY.wav	0.003185
Y-58o5dDbWDA.wav	0.002817
Y-5A9F8Ak1gQ.wav	0.003571
Y-5AwGn04sAU.wav	0.0009597
Y-5F-IejjG9w.wav	0.001502
Y-5GhUbDLYkQ.wav	0.003012
Y-5IVOmpTVOM.wav	0.002222
Y-5Ia8XClv84.wav	0.000203
Y-5JgQXMmKu4.wav	0.0004112
Y-5KBSlu3DQc.wav	0.001608
Y-5KMQEDFIok.wav	0.003584
Y-5Kk-m7BmiE.wav	0.0005058
Y-5Ntok1yd-s.wav	0.001148
Y-5Pbwai6jHQ.wav	0.003367
Y-5Pwv9ExLXc.wav	0.00885
Y-5QEN0mzCGA.wav	0.0005058
Y-5QrBL6MzLg.wav	0.001669
Y-5RcnA62eO8.wav	3.689e-05
Y-5S70zOSw30.wav	0.001479
Y-5Sj7EVDce0.wav	0.0002813
Y-5UvXobuBos.wav	0.001143
Y-5YLszkC2Ow.wav	0.001085
Y-5Z2adiACIA.wav	0.004348
Y-5_X5mcPnSk.wav	0.001214
Y-5bUWtaoJ7U.wav	0.001669
Y-5ddA2hIm8M.wav	0.001715
Y-5jTPNu2Unc.wav	0.001245
Y-5mNXYRyIJE.wav	0.0007189
Y-5n2WQvruVE.wav	0.002463
Y-5nvIQCBP4k.wav	3.689e-05
Y-5q598x_d6M.wav	0.0006964
Y-5q6IOaiUQc.wav	0.002793
Y-5wG1RaI27o.wav	0.000136
Y-6-rh8kbZf0.wav	0.002445
Y-60XojQWWoc.wav	0.006024
Y-61kH6RCNTk.wav	0.0003573
Y-624B4ocFTI.wav	0.002445
Y-628WBAudFs.wav	0.003322
Y-62RXhX5GZk.wav	0.001318
Y-63oVFk34eY.wav	6.991e-05
Y-64ZmjOBlE8.wav	0.001575
Y-68677bCJWM.wav	0.003788
Y-6893KbRdXA.wav	0.001484
Y-693sNKI3iM.wav	0.004785
Y-69w3oitfZ8.wav	0.0009242
Y-6BBqWhciP4.wav	0.002198
Y-6CC_jiZtAA.wav	0.001292
Y-6DRxZcvXuI.wav	0.0003073
Y-6Dzx43NRDM.wav	0.001475
Y-6FbInwAgI4.wav	0.0003073
Y-6Hr1y_QfiU.wav	0.0002321
Y-6JhROWxkPQ.wav	0.0004378
Y-6KN5x9rpwo.wav	3.805e-05
Y-6KfoGO_o9M.wav	0.001629
Y-6Kk2TV-0ko.wav	0.000203
Y-6LTNR4MsY8.wav	0.002198
Y-6LwdIJIUgw.wav	0.0006964
Y-6MQKGRL--M.wav	0.0004606
Y-6Nk_m6lidc.wav	0.002433
Y-6RN8skIHU4.wav	0.002545
Y-6Vl2wMppE0.wav	0.003322
Y-6WqJCSmkCw.wav	0.002545
Y-6XGcz56P9s.wav	0.0004378
Y-6bzvQKabsk.wav	0.003115
Y-6f3Lc3Fqnc.wav	0.001608
Y-6juGO8y8es.wav	0.001484
Y-6oOusP-Zjw.wav	0.0008157
Y-6p32k2WUCs.wav	0.003086
Y-6qSMlbJJ58.wav	0.002331
Y-6qp8NjWffE.wav	0.002899
Y-6sNhZq681c.wav	5.05e-05
Y-6vKAtujmi4.wav	0.0004023
Y-6vtoRoZCAU.wav	5.05e-05
Y-6w7EEFIOCw.wav	0.001387
Y-6ylSbBDnBo.wav	0.0003219
Y-705iNAh-lE.wav	0.004348
Y-709Eh-UxvM.wav	0.0004023
Y-70wVF5u-gg.wav	0.003759
Y-714doUQec4.wav	0.000136
Y-71q0JWtVF4.wav	0.0004023
Y-71zVLlwcZU.wav	0.003937
Y-72belLBy5Q.wav	3.805e-05
Y-74dab6wYqU.wav	0.002028
Y-75E9_DMskM.wav	0.0005058
Y-75iY1j3MeY.wav	0.00135
Y-76P3VHPuus.wav	0.001475
Y-7Am_HysVVE.wav	0.0004023
Y-7GwHMPKRtg.wav	0.002208
Y-7HpGk74xm8.wav	0.001675
Y-7ITb2QLsvg.wav	0.0004606
Y-7KREnTK6w8.wav	0.001828
Y-7KsNPILupw.wav	0.0006964
Y-7LBtdl8Kbk.wav	0.001312
Y-7Mm4iEzicM.wav	0.0003195
Y-7N0WXz3ZV8.wav	0.0004606
Y-7O5QygW72g.wav	0.002817
Y-7OvXNt9sjE.wav	0.001595
Y-7RyES5gOQA.wav	0.0008078
Y-7SNH8SUM0I.wav	0.002208
Y-7SwhiYPNkI.wav	3.689e-05
Y-7TkOxpkbwM.wav	0.0007911
Y-7TpSmofVDo.wav	0.001667
Y-7TrFxEh2yY.wav	3.689e-05
Y-7UDOP3wI90.wav	0.002849
Y-7UOo6lidIo.wav	0.005618
Y-7UoRwp2ew4.wav	0.0005058
Y-7XMCCzdWrY.wav	0.004367
Y-7dgNx0mdGQ.wav	0.001339
Y-7elcXuNnGU.wav	0.0002321
Y-7gPr2vlKkA.wav	0.002283
Y-7iTQEe3KDc.wav	0.001085
Y-7khzUmnlm8.wav	0.0005767
Y-7lEHZ_rB9c.wav	0.0004023
Y-7mCKZ1islA.wav	0.0003073
Y-7pyXMSpqfQ.wav	0.0002813
Y-7qc49uwGzo.wav	0.0002321
Y-7vTqfW7NP8.wav	0.001667
Y-7xDzCwyAco.wav	0.00198
Y-7xpZPHWdlk.wav	0.002433
Y-7yJ6WiWKc8.wav	3.689e-05
Y-7yYtJcdCiU.wav	0.002227
Y-7ye24UFRng.wav	0.005556
Y-817wQvEadQ.wav	0.002545
Y-81GPDp9IQY.wav	0.00198
Y-834yc_5pIs.wav	0.002463
Y-876WcgwrZw.wav	0.0005058
Y-87Hjq34oxA.wav	0.0002321
Y-88hDH6LtyI.wav	0.001745
Y-88oVAMQsi4.wav	0.00161
Y-8AJ5R7K_PY.wav	0.002183
Y-8CRejl_gzU.wav	5.33e-05
Y-8CS82SwUb4.wav	0.0001299
Y-8CrCItCO24.wav	0.002128
Y-8DADKDPQOo.wav	0.0006964
Y-8Ezw9946g8.wav	0.002433
Y-8Idiy30YLQ.wav	0.003367
Y-8LaFV1qoPc.wav	0.001767
Y-8NAgM8SeAI.wav	0.0002986
Y-8OITuFZha8.wav	0.002331
Y-8SZCwkLAyc.wav	0.001011
Y-8S_tLKfeJg.wav	3.805e-05
Y-8Wj1RGei5c.wav	0.00274
Y-8Z_So5pK5A.wav	0.002571
Y-8Zf7x-47GM.wav	0.000203
Y-8_HpHg6nCw.wav	0.00303
Y-8bB1uN1yFY.wav	3.689e-05
Y-8baTnilyjs.wav	0.002445
Y-8bmrqrU1E0.wav	6.991e-05
Y-8buqxazv8s.wav	0.0004312
Y-8cS9YqTeKI.wav	0.005348
Y-8eJnDSl80k.wav	0.001546
Y-8gySXcki8Q.wav	0.008333
Y-8h8FPKxq7w.wav	0.002041
Y-8ju6V8B5Oc.wav	0.002309
Y-8n2NqDFRko.wav	0.001546
Y-8xItH7VN1M.wav	0.001727
Y-8yNBmjX1bE.wav	0.0002307
Y-8zv-p2-fRY.wav	0.004082
Y-9-HeLFRWJQ.wav	6.991e-05
Y-90-bKCmPns.wav	5.05e-05
Y-91PdNFrijM.wav	0.0002307
Y-92cYmTgIjM.wav	0.0004023
Y-93C22DxVD4.wav	0.0009597
Y-93IM29_8rs.wav	0.0004606
Y-94wn9OHCCY.wav	0.0004378
Y-99MQ06mPYE.wav	0.0007241
Y-9CBV7lhyuM.wav	3.805e-05
Y-9DGVtWXtEI.wav	0.0002697
Y-9E1rhYGuiA.wav	0.001675
Y-9EAgYRYx18.wav	6.991e-05
Y-9Ew7d3MLTw.wav	0.0004606
Y-9HoMjD6Opk.wav	0.002088
Y-9IXdpNz0KU.wav	0.0001603
Y-9J9xs7LM9Y.wav	0.003086
Y-9ME9qMgkeY.wav	0.001815
Y-9MKUJni-IE.wav	0.002062
Y-9MfiQzh99c.wav	0.0001329
Y-9MnvTfM-6Q.wav	0.002525
Y-9NHoSfQzPQ.wav	0.002899
Y-9Ng5iQArNk.wav	3.805e-05
Y-9Nl3LZBCOo.wav	0.003636
Y-9Pgd6Ruqz4.wav	0.000136
Y-9Q8ssqhaMQ.wav	0.0003573
Y-9QER_6RHM0.wav	0.0002321
Y-9Rp7iMsDTw.wav	0.001852
Y-9_LNHYa0kg.wav	0.001684
Y-9_TN3bx0TQ.wav	0.002299
Y-9cq3qbp68g.wav	0.0005058
Y-9dUpbEaph0.wav	0.0001299
Y-9ek6eO0RtI.wav	0.003086
Y-9jpibSdHMw.wav	3.689e-05
Y-9mljqR8nSs.wav	0.0002321
Y-9nYJ1DHnys.wav	0.0002321
Y-9p3g-dwjrc.wav	0.00266
Y-9q6TWP2jEo.wav	0.0002321
Y-9qnOzVtk6s.wav	0.0004023
Y-9wRxzJ5j_Y.wav	0.000947
Y-9wo95HMngI.wav	0.0002321
Y-A1eKkZVSRw.wav	0.002857
Y-A3K0_gtK4c.wav	0.001245
Y-A3cOSeUcLM.wav	0.001835
Y-AAoQGFqftw.wav	6.03e-05
Y-ABCvk86DjY.wav	0.002114
Y-ADTZNx531s.wav	0.004545
Y-AEqVLK9IVQ.wav	0.0002697
Y-AFx6goDrOw.wav	5.05e-05
Y-AHa-q_KBZw.wav	0.0004378
Y-AHmSYvdK08.wav	0.002445
Y-AIHL5EIKUg.wav	0.004292
Y-AIgkXmOICs.wav	0.009804
Y-AIrHVeCgtM.wav	0.002331
Y-AL_xXewmcg.wav	0.004082
Y-AOKl0JhGQM.wav	0.0004606
Y-AOsIu4po44.wav	3.689e-05
Y-AQjP_D4Xk8.wav	0.001175
Y-ARVgCanKbg.wav	6.03e-05
Y-ARnXPIvb_c.wav	0.001475
Y-AV028hx__I.wav	0.001377
Y-AVzYvKHwPg.wav	0.001143
Y-AWlZfhvSjM.wav	0.002028
Y-AWooU1PDiM.wav	0.002217
Y-AX4UT8h78Y.wav	0.0033
Y-AXDeY-N2_M.wav	0.00241
Y-Ab3r0yztrI.wav	5.05e-05
Y-AbV4ybm9JY.wav	0.00277
Y-AbW8iQYhG4.wav	0.003367
Y-Acjd39CmCI.wav	0.002268
Y-AcwZ-xmAKY.wav	0.002045
Y-Af4DE4aTsI.wav	0.002591
Y-AgL2NWp9bc.wav	0.000203
Y-AhIU7Dnzmg.wav	0.0001443
Y-AioliAg12U.wav	0.00122
Y-Aju52dKCf0.wav	0.0002986
Y-All_IT36WQ.wav	6.03e-05
Y-AlpLvWoLKs.wav	0.0004312
Y-AltV1ftMk8.wav	0.0007843
Y-Ama_r5Lhc0.wav	0.0001849
Y-AmwF0ozTs4.wav	0.0004606
Y-Ao2rEP82SU.wav	0.0007231
Y-At0DIIIDsw.wav	6.03e-05
Y-Atbaxuxjdw.wav	0.0003219
Y-AumQByg7es.wav	0.004484
Y-Azy5tTojZU.wav	0.001618
Y-B1pl6jdMms.wav	3.689e-05
Y-B1uzsLG0Dk.wav	0.002331
Y-B21F4RTfcM.wav	3.689e-05
Y-B3X_j9vlW4.wav	0.002571
Y-B4Jy1THLeU.wav	0.002227
Y-B4YKov-xAk.wav	0.001475
Y-B79tnf6xiI.wav	0.003115
Y-B7Db4mGT9c.wav	0.0004023
Y-B7u2q6DONk.wav	3.689e-05
Y-B9XpiViAv0.wav	0.00295
Y-BDSrWLpZrE.wav	0.002463
Y-BFDahLRbyU.wav	6.991e-05
Y-BIDug9-30w.wav	0.001214
Y-BIbko3tHUE.wav	0.0004023
Y-BJNMHMZDcU.wav	0.006803
Y-BLmgSAUldo.wav	0.002632
Y-BM_EAszxBg.wav	0.002331
Y-BU17tnyWh8.wav	0.001328
Y-BZuLO9Uvnw.wav	0.0001329
Y-B_yrYDLb9Y.wav	0.002849
Y-B_zBSl2CUw.wav	0.002639
Y-BaVEk1zS2g.wav	0.001245
Y-Bc0hQjUtGU.wav	3.689e-05
Y-BdPW1c_3_8.wav	0.00885
Y-Bds7slIyiA.wav	0.002227
Y-BhR8VPW3OU.wav	0.004098
Y-Bit0JmOnY4.wav	6.03e-05
Y-Bk5VKZa6rA.wav	0.0004312
Y-Bke9cBPdU4.wav	0.0005058
Y-Bm0VdPhIEI.wav	0.0002321
Y-Bp9Q5aYLOc.wav	0.002653
Y-Bs5Jh0dm4U.wav	0.001484
Y-BtB4p1IT0M.wav	0.0006964
Y-Btxd1TUzww.wav	0.0002321
Y-BvsUWvbhGU.wav	0.003817
Y-BxAtrVMfH4.wav	0.001675
Y-BxQ9nkrId4.wav	0.0003195
Y-By_0iIghuE.wav	0.003788
Y-ByhpbRzcAw.wav	6.991e-05
Y-C-bvo_BsQE.wav	3.689e-05
Y-C0a7WmDj0Q.wav	0.0003195
Y-C3OeWlPYBw.wav	0.0004023
Y-C4jJsN19h4.wav	0.0002321
Y-C4rxr9erCk.wav	0.0002697
Y-C5dEU4zpJg.wav	0.003247
Y-C6QgrNGGMo.wav	0.0009033
Y-C7-Gfgj8Os.wav	0.003663
Y-C917YpZVek.wav	0.0004023
Y-CAVgokM1J8.wav	0.001988
Y-CBPSOol12w.wav	0.0001603
Y-CCbu3r-1pc.wav	0.001387
Y-CGTSlbDU30.wav	0.0002697
Y-CHMeZVAe2s.wav	0.001475
Y-CHrKT_R5Jw.wav	0.002857
Y-CHwctXCRJk.wav	0.003788
Y-CI_PExEkB0.wav	0.0003073
Y-CIxoobEubQ.wav	0.002941
Y-CKZAZBuktI.wav	0.002445
Y-CSSUqSAYYg.wav	0.003311
Y-CW0JLPKO9Y.wav	3.689e-05
Y-CWHcINgZLM.wav	0.0007189
Y-CY18T0retw.wav	0.0004114
Y-CYano2F4Qw.wav	0.001595
Y-C_JSRyjnH8.wav	0.0001329
Y-C_fTH8QukQ.wav	0.00135
Y-CbV2NGmDuo.wav	0.0003573
Y-CepfaU3-ZY.wav	0.0004606
Y-Cf73ZptH_o.wav	0.002571
Y-CgdUiJaNdU.wav	0.0004112
Y-CnNnlgEsLY.wav	0.002208
Y-CnsvTDIXdE.wav	0.0005058
Y-Co7MNf_JYI.wav	0.0001329
Y-CoMUv2igfk.wav	0.001675
Y-CqWQ21mv5E.wav	0.0002321
Y-CrQG7NFSMg.wav	0.00365
Y-CsnNy_s4EY.wav	0.0004606
Y-CsrFUWH4CM.wav	0.0007911
Y-CvAmfsTtew.wav	0.0005058
Y-CwXrwgVffM.wav	0.002326
Y-CwjAH5f69Y.wav	0.002591
Y-CxGRjAwd3I.wav	3.689e-05
Y-CxWq-Qlu6s.wav	0.0009242
Y-CzAjJI8PbA.wav	0.001842
Y-D-VYU_YOF8.wav	0.0003573
Y-D1uGn8bvIA.wav	0.002294
Y-D2U7r_DUJ4.wav	3.689e-05
Y-D2bTFqszS8.wav	0.001479
Y-D3_RiqLJn8.wav	0.0002321
Y-D3lP8KzP6E.wav	0.002639
Y-D6DyrLZuQQ.wav	0.002208
Y-DCd0XZR1gI.wav	0.001143
Y-DEk8hHkG-0.wav	0.001595
Y-DFxxh25OHE.wav	0.002513
Y-DIgGhJO8Jc.wav	0.004
Y-DJ9JliLeRc.wav	6.991e-05
Y-DJo9iEhDRQ.wav	0.005376
Y-DKLtIw0GtM.wav	0.002062
Y-DLL8LaKq-c.wav	0.001085
Y-DP_cv0x_Ng.wav	0.002198
Y-DVM0BK_h5A.wav	0.002088
Y-DWgE5OnEVY.wav	0.000203
Y-DYLO0HDXXg.wav	6.991e-05
Y-D_gWD3VjIM.wav	0.002169
Y-Da3jazYBz0.wav	0.0007843
Y-DawX3hHBzE.wav	0.003367
Y-DbCG1ZtD_I.wav	0.0004114
Y-DcMk015qSA.wav	0.003571
Y-DcsYICnJcg.wav	0.0007241
Y-DdBA3hMHkM.wav	0.0003573
Y-DexfVugZDE.wav	0.00198
Y-DgFyFjzBxc.wav	0.0004112
Y-DlHUJC4NuM.wav	0.00216
Y-DlpGYhmO4A.wav	0.002227
Y-DmjkgWa-rw.wav	0.0009033
Y-DmlHdfo-Mk.wav	0.0004114
Y-DnQzOmcrwU.wav	0.004545
Y-DpmDrwUAnk.wav	0.001675
Y-DrSYwxg_eM.wav	0.002833
Y-DsZ-XfJRCE.wav	0.002227
Y-Dtir74TiUM.wav	0.000203
Y-DupM-A1u3A.wav	0.003226
Y-DvxsHG1tuo.wav	0.001675
Y-DxIVqpV9so.wav	0.0009625
Y-Dz3wcZGd0A.wav	0.00125
Y-E013cWxoMo.wav	0.0001603
Y-E12ckSK3fY.wav	0.001815
Y-E3Yju3lrRo.wav	0.002899
Y-E4cNjHoDok.wav	0.001214
Y-E6S7BDk4CM.wav	3.689e-05
Y-E6yuX2BLFM.wav	0.0008157
Y-E7YRiWlfFI.wav	0.001318
Y-EDGR1davAc.wav	0.004098
Y-EDRNpIlIwo.wav	0.00274
Y-EECuqpK1lY.wav	0.0004606
Y-EFS2mihxs0.wav	0.002331
Y-EFu7tP-QEk.wav	0.002309
Y-EG3wY65ECU.wav	0.0003219
Y-EGV3UsNmZ0.wav	0.001087
Y-EHk1UB4TAE.wav	0.0004023
Y-EKNMZp4uak.wav	0.001387
Y-ELWB6nGBmg.wav	0.0004023
Y-EPeVrHQR_Y.wav	0.005128
Y-EQ-6Ix1vVw.wav	0.002062
Y-EWgUW9lKes.wav	0.0009158
Y-EXGVV11btY.wav	0.002227
Y-E_DO6q-0kc.wav	0.0007843
Y-E_gKaedYic.wav	0.0004112
Y-E_tXZ5yv7w.wav	0.002387
Y-EaZ7EJJUl0.wav	0.002463
Y-EbtCmQmXzA.wav	0.00274
Y-EiIfbX33js.wav	0.0003219
Y-Ej5b0l1TA0.wav	0.00277
Y-Em3OpyaefM.wav	0.002331
Y-En5Ygsi1Ws.wav	0.00266
Y-En5nC5Tka4.wav	0.003226
Y-Eo-El3fQlM.wav	6.03e-05
Y-EoleYT5YNw.wav	0.0002697
Y-EqE4mTnwE4.wav	6.03e-05
Y-EsNY-q7xP8.wav	3.689e-05
Y-EssVrOkSwY.wav	0.001502
Y-EtLB3VM1zo.wav	0.001715
Y-EvDgHwRSbI.wav	0.001255
Y-EvFB12zCk8.wav	0.002445
Y-Ew87_9avAQ.wav	0.0004606
Y-EyZiVzzYf4.wav	0.004545
Y-F1_Gh78vJ0.wav	0.002198
Y-F2lk9A8B8M.wav	0.002545
Y-F4rKD-4sDI.wav	0.0001329
Y-F5paNmlgEI.wav	0.0009158
Y-F6OE8PdxF8.wav	0.00431
Y-F8R3TfLito.wav	0.003096
