filename	weight
Y-D2bTFqszS8.wav	0.001538
Y-D3_RiqLJn8.wav	0.000241
Y-D6DyrLZuQQ.wav	0.002304
Y-DCd0XZR1gI.wav	0.0008375
Y-DFxxh25OHE.wav	0.002538
Y-DJ9JliLeRc.wav	7.527e-05
Y-DJo9iEhDRQ.wav	0.005495
Y-DKLtIw0GtM.wav	0.001821
Y-DLL8LaKq-c.wav	0.001163
Y-DP_cv0x_Ng.wav	0.002653
Y-DVM0BK_h5A.wav	0.002114
Y-DWgE5OnEVY.wav	0.0002195
Y-DYLO0HDXXg.wav	7.527e-05
Y-D_gWD3VjIM.wav	0.002222
Y-Da3jazYBz0.wav	0.0008163
Y-DbCG1ZtD_I.wav	0.0004682
Y-DcMk015qSA.wav	0.003663
Y-DcsYICnJcg.wav	0.0007092
Y-DdBA3hMHkM.wav	0.0002013
Y-DexfVugZDE.wav	0.002
Y-DgFyFjzBxc.wav	0.0002244
Y-DlHUJC4NuM.wav	0.002217
Y-DlpGYhmO4A.wav	0.0025
Y-DmjkgWa-rw.wav	0.0004684
Y-DmlHdfo-Mk.wav	0.0004682
Y-DnQzOmcrwU.wav	0.0007092
Y-DrSYwxg_eM.wav	0.002967
Y-DsZ-XfJRCE.wav	0.002257
Y-Dtir74TiUM.wav	4.098e-05
Y-DvxsHG1tuo.wav	0.001727
Y-DxIVqpV9so.wav	0.001002
Y-Dz3wcZGd0A.wav	0.001658
Y-E013cWxoMo.wav	0.0002422
Y-E12ckSK3fY.wav	0.001887
Y-E3Yju3lrRo.wav	0.002907
Y-E4cNjHoDok.wav	0.0001243
Y-E6S7BDk4CM.wav	4.098e-05
Y-E6yuX2BLFM.wav	0.0007519
Y-E7YRiWlfFI.wav	0.001464
Y-EDGR1davAc.wav	0.004367
Y-EDRNpIlIwo.wav	0.002817
Y-EECuqpK1lY.wav	0.000488
Y-EFS2mihxs0.wav	0.002532
Y-EFu7tP-QEk.wav	0.002342
Y-EG3wY65ECU.wav	0.0003323
Y-EGV3UsNmZ0.wav	0.000461
Y-EHk1UB4TAE.wav	0.0004155
Y-EKNMZp4uak.wav	0.00141
Y-ELWB6nGBmg.wav	0.0004155
Y-EPeVrHQR_Y.wav	0.005128
Y-EQ-6Ix1vVw.wav	0.001821
Y-EWgUW9lKes.wav	0.001135
Y-EXGVV11btY.wav	0.002242
Y-E_DO6q-0kc.wav	0.0008163
Y-E_gKaedYic.wav	0.0002195
Y-E_tXZ5yv7w.wav	0.002421
Y-EaZ7EJJUl0.wav	0.002725
Y-EbtCmQmXzA.wav	0.002817
Y-EiIfbX33js.wav	0.0003323
Y-Em3OpyaefM.wav	0.002532
Y-En5Ygsi1Ws.wav	0.002703
Y-En5nC5Tka4.wav	0.0005136
Y-Eo-El3fQlM.wav	6.028e-05
Y-EqE4mTnwE4.wav	6.028e-05
Y-EsNY-q7xP8.wav	4.098e-05
Y-EssVrOkSwY.wav	0.0009843
Y-EtLB3VM1zo.wav	0.00241
Y-EvDgHwRSbI.wav	0.001001
Y-Ew87_9avAQ.wav	0.000488
Y-EyZiVzzYf4.wav	0.001269
Y-F1_Gh78vJ0.wav	0.002653
Y-F2lk9A8B8M.wav	0.003289
Y-F4rKD-4sDI.wav	0.0001229
Y-F6OE8PdxF8.wav	0.004348
Y-F8R3TfLito.wav	0.00369
Y-F8ZP9sXcKM.wav	0.002519
Y-F9sMbnDlBE.wav	0.003333
Y-FAVc8Nc_yg.wav	0.001908
Y-FL784R2DJk.wav	0.002304
Y-FM-2IMAyNc.wav	4.098e-05
Y-FMMqWDeEW8.wav	0.0002764
Y-FMzujP68_U.wav	0.000488
Y-FOHKJT-rrM.wav	0.000461
Y-FQeWkZ3eqg.wav	0.002591
Y-FRGpQEpEWM.wav	0.0004507
Y-FR_PshzQwA.wav	0.001135
Y-FT5MbWPCzg.wav	0.002242
Y-FWkB2IDMhc.wav	0.002532
Y-FXeJl0lIsQ.wav	0.003344
Y-FXn0Mc_t_U.wav	0.004505
Y-FYyJ2sAWk4.wav	0.003175
Y-FZD8l4e-OU.wav	0.002519
Y-FakAjtg2uk.wav	0.004464
Y-Fch7ZrYmWA.wav	0.002475
Y-FiHp5DFJmY.wav	0.002247
Y-Fiq3GEWUlY.wav	0.001721
Y-Fk75FfKbaI.wav	0.003571
Y-FnIbxvLBLw.wav	6.028e-05
Y-Fo5gIkbK5I.wav	0.0001229
Y-Fr68FPjG8c.wav	0.001565
Y-FrxFBIUmos.wav	0.002304
Y-Fu7sgsyFB4.wav	0.0004155
Y-Fuy9OgQrrI.wav	0.003344
Y-Fyb0KlZxOc.wav	0.0008333
Y-FyciqeepCU.wav	0.001709
Y-FynDh8x2Go.wav	0.002681
Y-G2pOgtv8cw.wav	0.001401
Y-G4oOO_-pKA.wav	0.0007519
Y-G7kqTc-QMY.wav	7.527e-05
Y-GCwoyCnYsY.wav	0.001247
Y-GDqqHBKlbE.wav	6.028e-05
Y-GFJt6U-eE8.wav	0.002817
Y-GGVp2HClcM.wav	0.0004682
Y-GIgDx5Jkug.wav	0.003484
Y-GJ-yBIiXZ8.wav	0.001493
Y-GJOTyij90U.wav	0.0003323
Y-GJk0c7CF-4.wav	0.001623
Y-GKQ4UJFBe8.wav	0.0003339
Y-GOnqW_BUcI.wav	0.0003323
Y-GPdO6IcetE.wav	0.0004682
Y-GPzJ08bsmQ.wav	0.004808
Y-GQtDyZq5y4.wav	0.003497
Y-GREE8GdRrc.wav	0.007576
Y-GSJsdFj-KQ.wav	0.003984
Y-GTWFAjRz-8.wav	0.003521
Y-GUBfR-OWMk.wav	0.000488
Y-GUVgFcoGCY.wav	0.001377
Y-GgmEPr18kU.wav	0.0002195
Y-GhPqBvBVUw.wav	0.0003339
Y-GlVOPNJC9I.wav	0.003831
Y-GlZ819IHfE.wav	0.003861
